city,entity,n,r2,rmse,mae,mape_pct,r2_base,rmse_base,saved,model_path,best_params,status
Kab. Cirebon,kab._cirebon,2009,0.9581324854049714,47.943321609648486,37.19873454420679,0.18211514002144166,0.9769787003787692,35.551215012835904,True,C:\Users\ASUS\skripsi_carin\models\kab._cirebon_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Kendari,kota_kendari,2009,0.9575256938510615,34.44082429317236,10.590365210621874,0.051443002725037226,0.9597160784790472,33.54101966249684,True,C:\Users\ASUS\skripsi_carin\models\kota_kendari_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Banjarmasin,kota_banjarmasin,2009,0.9559565961259663,235.393426106449,59.11367492887295,0.2948122444892135,0.9557195137426333,236.026128497108,True,C:\Users\ASUS\skripsi_carin\models\kota_banjarmasin_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Serang,kota_serang,2009,0.9510767138027624,65.51937188471304,12.861580555946704,0.06677471585204711,0.9515643535450443,65.19202405202648,True,C:\Users\ASUS\skripsi_carin\models\kota_serang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Jayapura,kota_jayapura,2009,0.9461032508399186,125.77537296483936,40.833333333333336,0.18444415571948,0.9461032508399186,125.77537296483936,True,C:\Users\ASUS\skripsi_carin\models\kota_jayapura_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Sibolga,kota_sibolga,2009,0.9458195476229501,54.701914303823735,28.15952823886926,0.13931183551511123,0.955487873030066,49.581582602145055,True,C:\Users\ASUS\skripsi_carin\models\kota_sibolga_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Batam,kota_batam,2009,0.9432236905264088,30.308955799963957,13.323438342024101,0.06898903590315736,0.9484956435898536,28.867513459481287,True,C:\Users\ASUS\skripsi_carin\models\kota_batam_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Tanjung Pandan,kota_tanjung_pandan,2009,0.9423515417136799,74.77719648782616,18.421430035051404,0.10079371433684213,0.9430098348605753,74.34902674398487,True,C:\Users\ASUS\skripsi_carin\models\kota_tanjung_pandan_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Tanjung Pinang,kota_tanjung_pinang,2009,0.9423515417136799,74.77719648782616,18.421430035051404,0.10079371433684213,0.9430098348605753,74.34902674398487,True,C:\Users\ASUS\skripsi_carin\models\kota_tanjung_pinang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Lhokseumawe,kota_lhokseumawe,2009,0.9414693477310471,13.524359073186346,4.094440746589013,0.01943998364410532,0.9422222222222222,13.437096247164249,True,C:\Users\ASUS\skripsi_carin\models\kota_lhokseumawe_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Kupang,kota_kupang,2009,0.9410443746256316,50.09408228694198,10.515182001566124,0.05178177478877869,0.9409393150555801,50.13869652163774,True,C:\Users\ASUS\skripsi_carin\models\kota_kupang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Bungo,kab._bungo,2009,0.9410022714684932,29.409404507458234,10.521053617793465,0.050959250872950626,0.944103792205058,28.625940062196115,True,C:\Users\ASUS\skripsi_carin\models\kab._bungo_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Cilacap,kab._cilacap,2009,0.9405348153758631,70.82951193349565,46.47024619984285,0.22142809150702977,0.9697085822939713,50.55250296034367,True,C:\Users\ASUS\skripsi_carin\models\kab._cilacap_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Metro,kota_metro,2009,0.9394883747398569,79.6557056612874,43.726061886461444,0.20978767311969315,0.9446332764016634,76.19419633774974,True,C:\Users\ASUS\skripsi_carin\models\kota_metro_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Manado,kota_manado,2009,0.9378641177369059,47.81299685507073,15.678992526850985,0.08657149907194377,0.9384673461683655,47.58034141206733,True,C:\Users\ASUS\skripsi_carin\models\kota_manado_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Ternate,kota_ternate,2009,0.9336475614255022,7.533108143347089,2.5450261226754165,0.011653272280559792,0.9350415012630819,7.453559924999299,True,C:\Users\ASUS\skripsi_carin\models\kota_ternate_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Singkawang,kota_singkawang,2009,0.9289020106929582,32.295015161033064,13.484569342421674,0.07002982812657821,0.9346714637379284,30.956959368344517,True,C:\Users\ASUS\skripsi_carin\models\kota_singkawang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Bulungan,kab._bulungan,2009,0.9269174538027485,101.06110953776825,29.424192860284467,0.1407375707491092,0.9274502517984221,100.69204977995477,True,C:\Users\ASUS\skripsi_carin\models\kab._bulungan_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Pekanbaru,kota_pekanbaru,2009,0.9243892264718954,52.99211538214045,32.197852719351694,0.16147971503872996,0.9353043955199228,49.01813723284248,True,C:\Users\ASUS\skripsi_carin\models\kota_pekanbaru_gbm_delta.pack.joblib,"{""learning_rate"": 0.03, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 800, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Kudus,kab._kudus,2009,0.9169041344914425,77.78480193973628,30.034567017798853,0.15117127996539576,0.9244642397306654,74.16198487095663,True,C:\Users\ASUS\skripsi_carin\models\kab._kudus_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Surabaya,kota_surabaya,2009,0.9147525793060335,59.924472071133756,19.793150120122704,0.09670429594799358,0.9162520790439695,59.39509893735154,True,C:\Users\ASUS\skripsi_carin\models\kota_surabaya_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Gorontalo,kota_gorontalo,2009,0.9141510985858665,108.29059953141177,43.14540845661989,0.16432439593445722,0.9144900356997605,108.07661891248983,True,C:\Users\ASUS\skripsi_carin\models\kota_gorontalo_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Cirebon,kota_cirebon,2009,0.9119380476055134,52.31174223589704,38.72989292932901,0.1899091169419734,0.9468131333321745,40.65436972550156,True,C:\Users\ASUS\skripsi_carin\models\kota_cirebon_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kotamobagu,kotamobagu,2009,0.899736798871324,39.03716286438375,16.48451419924675,0.08413889026662948,0.903136882611852,38.369548110737796,True,C:\Users\ASUS\skripsi_carin\models\kotamobagu_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Yogyakarta,kota_yogyakarta,2009,0.899736798871324,39.03716286438375,16.48451419924675,0.08413889026662948,0.903136882611852,38.369548110737796,True,C:\Users\ASUS\skripsi_carin\models\kota_yogyakarta_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Padang,kota_padang,2009,0.8994248029745933,48.43818668798263,32.514095358965356,0.16270238461105882,0.9124814775613886,45.1848057057532,True,C:\Users\ASUS\skripsi_carin\models\kota_padang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Sorong,kota_sorong,2009,0.8993608338359624,264.79733554445943,76.34478858255137,0.3405444868741742,0.8983933938540107,266.06703415993996,True,C:\Users\ASUS\skripsi_carin\models\kota_sorong_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 600, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Depok,kota_depok,2009,0.8947235566380841,43.80996501778529,41.12658446619672,0.19789290532865414,0.9809544769676142,18.633899812498246,True,C:\Users\ASUS\skripsi_carin\models\kota_depok_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab Sragen,kab_sragen,2009,0.8937281693932417,68.60630654320437,31.04365935085245,0.15910948945196746,0.896202813917673,67.80281868935998,True,C:\Users\ASUS\skripsi_carin\models\kab_sragen_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Jember,kab._jember,2009,0.8869129929392229,116.43963996363814,60.10200849134045,0.30072597727263056,0.891337086721809,114.13929112175954,True,C:\Users\ASUS\skripsi_carin\models\kab._jember_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Tasikmalaya,kota_tasikmalaya,2009,0.8746989423609679,88.47155897151401,39.68037794299126,0.19028587706580424,0.8830498927833829,85.47254269972056,True,C:\Users\ASUS\skripsi_carin\models\kota_tasikmalaya_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Bengkulu,kota_bengkulu,2009,0.8743422062303803,44.396761359697386,15.764455559075335,0.07873600152815959,0.8742689051655017,44.409708648247424,True,C:\Users\ASUS\skripsi_carin\models\kota_bengkulu_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Semarang,kota_semarang,2009,0.8647987063591487,88.73041407039638,50.10382898283739,0.2462880544720952,0.8886166656287143,80.53639618899713,True,C:\Users\ASUS\skripsi_carin\models\kota_semarang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Kediri,kota_kediri,2009,0.8490973546398233,55.444304097034575,37.02953208665363,0.18258737590287621,0.9345481817045502,36.51483716701107,True,C:\Users\ASUS\skripsi_carin\models\kota_kediri_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Sumenep,kota_sumenep,2009,0.8490973546398233,55.444304097034575,37.02953208665363,0.18258737590287621,0.9345481817045502,36.51483716701107,True,C:\Users\ASUS\skripsi_carin\models\kota_sumenep_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Pematang Siantar,kota_pematang_siantar,2009,0.8482958088990833,99.13365613969634,25.123493803883402,0.12216555598290799,0.8484198790789417,99.09310997463166,True,C:\Users\ASUS\skripsi_carin\models\kota_pematang_siantar_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Samarinda,kota_samarinda,2009,0.8290655105135549,99.78338029126641,26.60056356371529,0.12288797635558238,0.8326144781323188,98.74208829065749,True,C:\Users\ASUS\skripsi_carin\models\kota_samarinda_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Manokwari,kab._manokwari,2009,0.8187572604821356,252.21243250702594,32.77777777777778,0.13606353876995092,0.8187572604821356,252.21243250702594,True,C:\Users\ASUS\skripsi_carin\models\kab._manokwari_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Palembang,kota_palembang,2009,0.8187572604821356,252.21243250702594,32.77777777777778,0.13606353876995092,0.8187572604821356,252.21243250702594,True,C:\Users\ASUS\skripsi_carin\models\kota_palembang_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Sintang,kab._sintang,2009,0.7902962601571306,62.025980219761315,17.5,0.08021332947531873,0.7902962601571306,62.025980219761315,True,C:\Users\ASUS\skripsi_carin\models\kab._sintang_gbm_delta.pack.joblib,"{""learning_rate"": 0.05, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Mamuju,kota_mamuju,2009,0.7450493015789961,171.00188627456671,36.97058648498755,0.18383563796801228,0.7450975511469937,170.98570440569324,True,C:\Users\ASUS\skripsi_carin\models\kota_mamuju_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Makassar,kota_makassar,2009,0.7098339873277801,132.14383684572385,17.477104324263927,0.08709519593687753,0.7096640185453966,132.182533725989,True,C:\Users\ASUS\skripsi_carin\models\kota_makassar_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Madiun,kota_madiun,2009,0.7078987496927491,43.43267303379768,10.699964840606704,0.053718990413574454,0.7096635442554005,43.30127018922193,True,C:\Users\ASUS\skripsi_carin\models\kota_madiun_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Sumbawa,kab._sumbawa,2009,0.7018631283478323,87.16204576661922,22.5,0.10844364015947193,0.7018631283478323,87.16204576661922,True,C:\Users\ASUS\skripsi_carin\models\kab._sumbawa_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Bekasi,kota_bekasi,2009,0.6777628113140262,93.58080718873573,37.83782974745368,0.17860225936885374,0.6943877391677149,91.13482076328211,True,C:\Users\ASUS\skripsi_carin\models\kota_bekasi_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Mataram,kota_mataram,2009,0.6705314748961979,158.90248582070703,36.111111111111114,0.1672143412081058,0.6705314748961979,158.90248582070703,True,C:\Users\ASUS\skripsi_carin\models\kota_mataram_gbm_delta.pack.joblib,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Sampit,kota_sampit,2009,0.5245496937002834,104.08329997330664,17.77777777777778,0.08685580213830615,0.5245496937002834,104.08329997330664,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Gunung Sitoli,kota_gunung_sitoli,2009,0.4627398149166988,79.53531028420723,25.570185192578478,0.11135055909507506,0.4691831318195224,79.05694150420949,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kab. Sumenep,kab._sumenep,2009,0.4432012330365479,135.5791501676838,83.36749246215848,0.4223203636334124,0.926796945665664,49.15960401250875,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 3, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Maluku,kota_maluku,2009,0.44148150853690704,78.50786119449019,35.3877167052803,0.16076878418696494,0.49027751557485355,75.0,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 3, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
 Kota Lubuk Linggau,kota_lubuk_linggau,2009,0.2790328167701477,85.78678602879188,22.009968945445145,0.108952853747542,0.2843050547656304,85.47254269972056,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Padang Sidempuan,kota_padang_sidempuan,2009,0.0,4.426435874329639,3.724844804828556,0.01895595320523438,1.0,0.0,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 1, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
Kota Denpasar,kota_denpasar,2009,-1.422787709457717,570.101941278723,290.5519951544423,1.3106748699131796,0.9847806830861968,45.1848057057532,False,,"{""learning_rate"": 0.01, ""loss"": ""huber"", ""max_depth"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 1.0}",ok
